,filename,model_target,downstream_task,perturbation_technique,codemix_lang,perturb_ratio,before_attack_acc,after_attack_acc,delta_acc,avg_semantic_sim,avg_running_time(s)
144,mbert-sentiment-codemixing-fr-adv-0.2-valid.csv,mbert,sentiment,codemixing,fr,0.2,0.8984126984126984,0.8473544973544973,0.05105820105820103,0.940037580126177,10.975259259259259
145,mbert-sentiment-codemixing-fr-adv-0.4-valid.csv,mbert,sentiment,codemixing,fr,0.4,0.8984126984126984,0.8137566137566138,0.08465608465608464,0.8793219565793319,11.045007936507936
146,mbert-sentiment-codemixing-fr-adv-0.6-valid.csv,mbert,sentiment,codemixing,fr,0.6,0.8984126984126984,0.808994708994709,0.08941798941798944,0.8189440313155057,7.098563492063491
147,mbert-sentiment-codemixing-fr-adv-0.8-valid.csv,mbert,sentiment,codemixing,fr,0.8,0.8984126984126984,0.8052910052910054,0.0931216931216931,0.7694649549703749,7.1934078835978825
148,mbert-sentiment-codemixing-it-adv-0.2-valid.csv,mbert,sentiment,codemixing,it,0.2,0.8984126984126984,0.8412698412698413,0.057142857142857134,0.95339302912591,10.375732804232804
149,mbert-sentiment-codemixing-it-adv-0.4-valid.csv,mbert,sentiment,codemixing,it,0.4,0.8984126984126984,0.8108465608465609,0.08756613756613757,0.9051715268423317,6.978775132275132
150,mbert-sentiment-codemixing-it-adv-0.6-valid.csv,mbert,sentiment,codemixing,it,0.6,0.8984126984126984,0.8034391534391535,0.09497354497354497,0.8614883190582668,7.230052910052909
151,mbert-sentiment-codemixing-it-adv-0.8-valid.csv,mbert,sentiment,codemixing,it,0.8,0.8984126984126984,0.798941798941799,0.09947089947089947,0.8236676454820016,6.598812777777778
152,mbert-sentiment-codemixing-jw-adv-0.2-valid.csv,mbert,sentiment,codemixing,jw,0.2,0.8984126984126984,0.8394179894179894,0.05899470899470897,0.9638688846870705,8.547899470899472
153,mbert-sentiment-codemixing-jw-adv-0.4-valid.csv,mbert,sentiment,codemixing,jw,0.4,0.8984126984126984,0.8187830687830688,0.07962962962962963,0.9297048035279781,6.738883597883597
154,mbert-sentiment-codemixing-jw-adv-0.6-valid.csv,mbert,sentiment,codemixing,jw,0.6,0.8984126984126984,0.811904761904762,0.08650793650793649,0.9031580536217286,6.922913333333334
155,mbert-sentiment-codemixing-jw-adv-0.8-valid.csv,mbert,sentiment,codemixing,jw,0.8,0.8984126984126984,0.8116402116402117,0.08677248677248672,0.8801098140932265,6.933425132275133
156,mbert-sentiment-codemixing-ms-adv-0.2-valid.csv,mbert,sentiment,codemixing,ms,0.2,0.8984126984126984,0.8589947089947089,0.0394179894179894,0.9770441121682918,8.77523544973545
157,mbert-sentiment-codemixing-ms-adv-0.4-valid.csv,mbert,sentiment,codemixing,ms,0.4,0.8984126984126984,0.8375661375661375,0.060846560846560795,0.9553057847712091,5.817653439153439
158,mbert-sentiment-codemixing-ms-adv-0.6-valid.csv,mbert,sentiment,codemixing,ms,0.6,0.8984126984126984,0.8256613756613757,0.07275132275132273,0.9365954000207166,6.6504470899470896
159,mbert-sentiment-codemixing-ms-adv-0.8-valid.csv,mbert,sentiment,codemixing,ms,0.8,0.8984126984126984,0.8227513227513228,0.07566137566137567,0.9203458797797639,6.705595264550264
160,mbert-sentiment-codemixing-su-adv-0.2-valid.csv,mbert,sentiment,codemixing,su,0.2,0.8984126984126984,0.8407407407407407,0.05767195767195767,0.9703431323249504,8.673650793650793
161,mbert-sentiment-codemixing-su-adv-0.4-valid.csv,mbert,sentiment,codemixing,su,0.4,0.8984126984126984,0.8042328042328043,0.09417989417989414,0.9406803050842235,5.948476190476192
162,mbert-sentiment-codemixing-su-adv-0.6-valid.csv,mbert,sentiment,codemixing,su,0.6,0.8984126984126984,0.7886243386243387,0.10978835978835977,0.9146889957486007,7.205285714285714
163,mbert-sentiment-codemixing-su-adv-0.8-valid.csv,mbert,sentiment,codemixing,su,0.8,0.8984126984126984,0.7801587301587302,0.11825396825396828,0.8901788890992522,6.997563888888888
164,mbert-sentiment-sr-adv-0.2-valid.csv,mbert,sentiment,sr,id,0.2,0.8984126984126984,0.85,0.048412698412698435,0.9815408060948055,6.85904761904762
165,mbert-sentiment-sr-adv-0.4-valid.csv,mbert,sentiment,sr,id,0.4,0.8984126984126984,0.8402116402116402,0.05820105820105816,0.9630786932689488,2.9322108201058197
166,mbert-sentiment-sr-adv-0.6-valid.csv,mbert,sentiment,sr,id,0.6,0.8984126984126984,0.8185185185185185,0.0798941798941799,0.944989072618188,2.4751756613756615
167,mbert-sentiment-sr-adv-0.8-valid.csv,mbert,sentiment,sr,id,0.8,0.8984126984126984,0.8071428571428573,0.09126984126984121,0.9300131915698923,2.193603201058201
168,xlmr-emotion-codemixing-en-adv-0.2-valid.csv,xlmr,emotion,codemixing,en,0.2,0.7318181818181818,0.6242424242424244,0.1075757575757575,0.9517958462689862,5.194151515151516
169,xlmr-emotion-codemixing-en-adv-0.4-valid.csv,xlmr,emotion,codemixing,en,0.4,0.7318181818181818,0.6212121212121212,0.11060606060606053,0.8976999187108242,6.185833333333335
170,xlmr-emotion-codemixing-en-adv-0.6-valid.csv,xlmr,emotion,codemixing,en,0.6,0.7318181818181818,0.6143939393939394,0.11742424242424238,0.8510274758393114,9.76912878787879
171,xlmr-emotion-codemixing-en-adv-0.8-valid.csv,xlmr,emotion,codemixing,en,0.8,0.7318181818181818,0.6181818181818182,0.11363636363636358,0.82756378289425,9.920977272727272
172,xlmr-emotion-codemixing-fr-adv-0.2-valid.csv,xlmr,emotion,codemixing,fr,0.2,0.7318181818181818,0.5901515151515152,0.1416666666666666,0.9487125720490109,5.629386363636364
173,xlmr-emotion-codemixing-fr-adv-0.4-valid.csv,xlmr,emotion,codemixing,fr,0.4,0.7318181818181818,0.5606060606060606,0.17121212121212115,0.8934313015052767,6.301992424242424
174,xlmr-emotion-codemixing-fr-adv-0.6-valid.csv,xlmr,emotion,codemixing,fr,0.6,0.7318181818181818,0.5507575757575758,0.181060606060606,0.8472487936868812,8.581007575757575
175,xlmr-emotion-codemixing-fr-adv-0.8-valid.csv,xlmr,emotion,codemixing,fr,0.8,0.7318181818181818,0.5537878787878788,0.178030303030303,0.8237362336931806,14.111575757575759
176,xlmr-emotion-codemixing-it-adv-0.2-valid.csv,xlmr,emotion,codemixing,it,0.2,0.7318181818181818,0.5909090909090908,0.1409090909090909,0.9516149974682113,7.422128787878788
177,xlmr-emotion-codemixing-it-adv-0.4-valid.csv,xlmr,emotion,codemixing,it,0.4,0.7318181818181818,0.5522727272727272,0.17954545454545454,0.9018419252652111,6.760075757575758
178,xlmr-emotion-codemixing-it-adv-0.6-valid.csv,xlmr,emotion,codemixing,it,0.6,0.7318181818181818,0.5356060606060605,0.19621212121212117,0.8549454787012302,8.512977272727271
179,xlmr-emotion-codemixing-it-adv-0.8-valid.csv,xlmr,emotion,codemixing,it,0.8,0.7318181818181818,0.537878787878788,0.19393939393939386,0.8290791417161624,12.38760606060606
180,xlmr-emotion-codemixing-jw-adv-0.2-valid.csv,xlmr,emotion,codemixing,jw,0.2,0.7318181818181818,0.6007575757575757,0.131060606060606,0.9710945906964216,5.397863636363636
181,xlmr-emotion-codemixing-jw-adv-0.4-valid.csv,xlmr,emotion,codemixing,jw,0.4,0.7318181818181818,0.5553030303030303,0.17651515151515143,0.9451202920892022,6.234893939393939
182,xlmr-emotion-codemixing-jw-adv-0.6-valid.csv,xlmr,emotion,codemixing,jw,0.6,0.7318181818181818,0.5356060606060606,0.19621212121212117,0.9191304066867539,8.529787878787879
183,xlmr-emotion-codemixing-jw-adv-0.8-valid.csv,xlmr,emotion,codemixing,jw,0.8,0.7318181818181818,0.5257575757575758,0.20606060606060603,0.8969686197060526,8.307249999999998
184,xlmr-emotion-codemixing-ms-adv-0.2-valid.csv,xlmr,emotion,codemixing,ms,0.2,0.7318181818181818,0.6424242424242423,0.0893939393939394,0.9769008750716845,5.291674242424242
185,xlmr-emotion-codemixing-ms-adv-0.4-valid.csv,xlmr,emotion,codemixing,ms,0.4,0.7318181818181818,0.6303030303030304,0.10151515151515143,0.9571511521032363,5.966833333333334
186,xlmr-emotion-codemixing-ms-adv-0.6-valid.csv,xlmr,emotion,codemixing,ms,0.6,0.7318181818181818,0.625,0.10681818181818176,0.9398502029252777,7.41815909090909
187,xlmr-emotion-codemixing-ms-adv-0.8-valid.csv,xlmr,emotion,codemixing,ms,0.8,0.7318181818181818,0.6121212121212121,0.11969696969696968,0.9284368474375118,7.833916666666666
188,xlmr-emotion-codemixing-su-adv-0.2-valid.csv,xlmr,emotion,codemixing,su,0.2,0.7318181818181818,0.5916666666666667,0.14015151515151514,0.9713217407464981,5.483174242424243
189,xlmr-emotion-codemixing-su-adv-0.4-valid.csv,xlmr,emotion,codemixing,su,0.4,0.7318181818181818,0.5515151515151514,0.18030303030303027,0.9462555897958351,6.060060606060606
190,xlmr-emotion-codemixing-su-adv-0.6-valid.csv,xlmr,emotion,codemixing,su,0.6,0.7318181818181818,0.5272727272727272,0.2045454545454545,0.9208471826983221,7.675765151515152
191,xlmr-emotion-codemixing-su-adv-0.8-valid.csv,xlmr,emotion,codemixing,su,0.8,0.7318181818181818,0.5121212121212121,0.21969696969696964,0.8990879047549133,8.032871212121213
192,xlmr-emotion-sr-adv-0.2-valid.csv,xlmr,emotion,sr,id,0.2,0.7318181818181818,0.6196969696969696,0.11212121212121211,0.9849720629327225,3.8447878787878786
193,xlmr-emotion-sr-adv-0.4-valid.csv,xlmr,emotion,sr,id,0.4,0.7318181818181818,0.5727272727272728,0.15909090909090906,0.9625024079373388,2.513497272727273
194,xlmr-emotion-sr-adv-0.6-valid.csv,xlmr,emotion,sr,id,0.6,0.7318181818181818,0.5696969696969697,0.1621212121212121,0.9527369858640613,2.696470984848485
195,xlmr-emotion-sr-adv-0.8-valid.csv,xlmr,emotion,sr,id,0.8,0.7318181818181818,0.5696969696969697,0.1621212121212121,0.9562702481042255,4.3080378787878795
196,xlmr-sentiment-codemixing-en-adv-0.2-valid.csv,xlmr,sentiment,codemixing,en,0.2,0.9317460317460317,0.9037037037037038,0.028042328042327935,0.9294473573013589,9.69712433862434
197,xlmr-sentiment-codemixing-en-adv-0.4-valid.csv,xlmr,sentiment,codemixing,en,0.4,0.9317460317460317,0.8952380952380953,0.0365079365079364,0.8645724825915836,10.768645502645503
198,xlmr-sentiment-codemixing-en-adv-0.6-valid.csv,xlmr,sentiment,codemixing,en,0.6,0.9317460317460317,0.8907407407407407,0.04100529100529097,0.7979449411026307,6.44537201058201
199,xlmr-sentiment-codemixing-en-adv-0.8-valid.csv,xlmr,sentiment,codemixing,en,0.8,0.9317460317460317,0.885978835978836,0.0457671957671957,0.7449461710269726,8.029949735449735
200,xlmr-sentiment-codemixing-fr-adv-0.2-valid.csv,xlmr,sentiment,codemixing,fr,0.2,0.9317460317460317,0.8867724867724868,0.044973544973544964,0.9340103082871312,10.976330687830687
201,xlmr-sentiment-codemixing-fr-adv-0.4-valid.csv,xlmr,sentiment,codemixing,fr,0.4,0.9317460317460317,0.8664021164021164,0.06534391534391525,0.8664458839272066,6.498219576719575
202,xlmr-sentiment-codemixing-fr-adv-0.6-valid.csv,xlmr,sentiment,codemixing,fr,0.6,0.9317460317460317,0.8579365079365079,0.07380952380952373,0.8086397757290532,7.2459444444444445
203,xlmr-sentiment-codemixing-fr-adv-0.8-valid.csv,xlmr,sentiment,codemixing,fr,0.8,0.9317460317460317,0.8563492063492063,0.07539682539682534,0.7593146394090678,8.18412962962963
204,xlmr-sentiment-codemixing-it-adv-0.2-valid.csv,xlmr,sentiment,codemixing,it,0.2,0.9317460317460317,0.8775132275132275,0.05423280423280417,0.9488325685104996,10.10617195767196
205,xlmr-sentiment-codemixing-it-adv-0.4-valid.csv,xlmr,sentiment,codemixing,it,0.4,0.9317460317460317,0.8621693121693123,0.0695767195767195,0.9031239447139559,17.41476984126984
206,xlmr-sentiment-codemixing-it-adv-0.6-valid.csv,xlmr,sentiment,codemixing,it,0.6,0.9317460317460317,0.8542328042328041,0.07751322751322746,0.8555235962191272,7.055973544973544
207,xlmr-sentiment-codemixing-it-adv-0.8-valid.csv,xlmr,sentiment,codemixing,it,0.8,0.9317460317460317,0.85,0.08174603174603166,0.8168476478566253,8.904640211640212
208,xlmr-sentiment-codemixing-jw-adv-0.2-valid.csv,xlmr,sentiment,codemixing,jw,0.2,0.9317460317460317,0.8910052910052909,0.040740740740740695,0.9580540744558214,9.616156084656083
209,xlmr-sentiment-codemixing-jw-adv-0.4-valid.csv,xlmr,sentiment,codemixing,jw,0.4,0.9317460317460317,0.8793650793650793,0.05238095238095234,0.9273931104197074,11.425105820105822
210,xlmr-sentiment-codemixing-jw-adv-0.6-valid.csv,xlmr,sentiment,codemixing,jw,0.6,0.9317460317460317,0.8706349206349207,0.06111111111111104,0.8985551895800405,7.544467645502645
211,xlmr-sentiment-codemixing-jw-adv-0.8-valid.csv,xlmr,sentiment,codemixing,jw,0.8,0.9317460317460317,0.8650793650793651,0.0666666666666666,0.8745811028179352,9.097589947089949
212,xlmr-sentiment-codemixing-ms-adv-0.2-valid.csv,xlmr,sentiment,codemixing,ms,0.2,0.9317460317460317,0.9023809523809524,0.029365079365079264,0.9732215591839383,9.28212433862434
213,xlmr-sentiment-codemixing-ms-adv-0.4-valid.csv,xlmr,sentiment,codemixing,ms,0.4,0.9317460317460317,0.8962962962962964,0.035449735449735335,0.9536433184115345,12.496150793650793
214,xlmr-sentiment-codemixing-ms-adv-0.6-valid.csv,xlmr,sentiment,codemixing,ms,0.6,0.9317460317460317,0.8912698412698412,0.040476190476190395,0.9324669755955853,7.243193121693122
215,xlmr-sentiment-codemixing-ms-adv-0.8-valid.csv,xlmr,sentiment,codemixing,ms,0.8,0.9317460317460317,0.8849206349206349,0.046825396825396805,0.9162061100638416,9.469171957671959
216,xlmr-sentiment-codemixing-su-adv-0.2-valid.csv,xlmr,sentiment,codemixing,su,0.2,0.9317460317460317,0.8899470899470899,0.0417989417989417,0.966501699979343,10.245259259259258
217,xlmr-sentiment-codemixing-su-adv-0.4-valid.csv,xlmr,sentiment,codemixing,su,0.4,0.9317460317460317,0.8735449735449735,0.058201058201058135,0.9394272531624193,13.195923280423282
218,xlmr-sentiment-codemixing-su-adv-0.6-valid.csv,xlmr,sentiment,codemixing,su,0.6,0.9317460317460317,0.8584656084656085,0.0732804232804232,0.9101712274409476,7.665283068783069
219,xlmr-sentiment-codemixing-su-adv-0.8-valid.csv,xlmr,sentiment,codemixing,su,0.8,0.9317460317460317,0.8502645502645502,0.08148148148148143,0.8860677014740687,8.57034126984127
220,xlmr-sentiment-sr-adv-0.2-valid.csv,xlmr,sentiment,sr,id,0.2,0.9317460317460317,0.8968253968253969,0.03492063492063483,0.980398659952103,7.929021164021164
221,xlmr-sentiment-sr-adv-0.4-valid.csv,xlmr,sentiment,sr,id,0.4,0.9317460317460317,0.8798941798941798,0.051851851851851795,0.9625565307323264,8.879753968253967
222,xlmr-sentiment-sr-adv-0.6-valid.csv,xlmr,sentiment,sr,id,0.6,0.9317460317460317,0.8682539682539683,0.06349206349206339,0.9437911063511537,2.8865627248677246
223,xlmr-sentiment-sr-adv-0.8-valid.csv,xlmr,sentiment,sr,id,0.8,0.9317460317460317,0.8642857142857143,0.06746031746031736,0.92776643653553,2.35249917989418
224,xlmrlarge-emotion-codemixing-en-adv-0.2-valid.csv,xlmrlarge,emotion,codemixing,en,0.2,0.765909090909091,0.6560606060606061,0.10984848484848476,0.9166682869873264,0.8315686363636363
225,xlmrlarge-emotion-codemixing-en-adv-0.4-valid.csv,xlmrlarge,emotion,codemixing,en,0.4,0.765909090909091,0.6378787878787878,0.128030303030303,0.868742251407468,1.4460169696969694
226,xlmrlarge-emotion-codemixing-en-adv-0.6-valid.csv,xlmrlarge,emotion,codemixing,en,0.6,0.765909090909091,0.631060606060606,0.1348484848484848,0.815175478600643,2.096725303030303
227,xlmrlarge-emotion-codemixing-en-adv-0.8-valid.csv,xlmrlarge,emotion,codemixing,en,0.8,0.765909090909091,0.6212121212121212,0.14469696969696966,0.7611614067897651,2.8256034090909083
228,xlmrlarge-emotion-codemixing-fr-adv-0.2-valid.csv,xlmrlarge,emotion,codemixing,fr,0.2,0.765909090909091,0.6121212121212122,0.1537878787878788,0.9168302695408013,0.9455369696969699
229,xlmrlarge-emotion-codemixing-fr-adv-0.4-valid.csv,xlmrlarge,emotion,codemixing,fr,0.4,0.765909090909091,0.5787878787878787,0.18712121212121205,0.8697282631740425,1.5685065151515154
230,xlmrlarge-emotion-codemixing-fr-adv-0.6-valid.csv,xlmrlarge,emotion,codemixing,fr,0.6,0.765909090909091,0.5636363636363636,0.20227272727272724,0.8172327872591488,2.408213787878788
231,xlmrlarge-emotion-codemixing-fr-adv-0.8-valid.csv,xlmrlarge,emotion,codemixing,fr,0.8,0.765909090909091,0.5606060606060606,0.20530303030303024,0.7649625197278732,3.3593670454545452
232,xlmrlarge-emotion-codemixing-it-adv-0.2-valid.csv,xlmrlarge,emotion,codemixing,it,0.2,0.765909090909091,0.6022727272727272,0.16363636363636355,0.9195001355626365,1.004915909090909
233,xlmrlarge-emotion-codemixing-it-adv-0.4-valid.csv,xlmrlarge,emotion,codemixing,it,0.4,0.765909090909091,0.5651515151515152,0.2007575757575757,0.8765409052371979,1.6565722727272727
234,xlmrlarge-emotion-codemixing-it-adv-0.6-valid.csv,xlmrlarge,emotion,codemixing,it,0.6,0.765909090909091,0.5659090909090909,0.19999999999999998,0.8332725609793807,2.463961515151515
235,xlmrlarge-emotion-codemixing-it-adv-0.8-valid.csv,xlmrlarge,emotion,codemixing,it,0.8,0.765909090909091,0.5643939393939394,0.20151515151515145,0.7933859456894976,3.274354621212121
236,xlmrlarge-emotion-codemixing-jw-adv-0.2-valid.csv,xlmrlarge,emotion,codemixing,jw,0.2,0.765909090909091,0.6159090909090909,0.14999999999999997,0.9322986819753142,1.4613457575757576
237,xlmrlarge-emotion-codemixing-jw-adv-0.4-valid.csv,xlmrlarge,emotion,codemixing,jw,0.4,0.765909090909091,0.5742424242424242,0.19166666666666665,0.9083844949350213,2.331693712121212
238,xlmrlarge-emotion-codemixing-jw-adv-0.6-valid.csv,xlmrlarge,emotion,codemixing,jw,0.6,0.765909090909091,0.5530303030303031,0.2128787878787878,0.8855302784479027,3.368384621212121
239,xlmrlarge-emotion-codemixing-jw-adv-0.8-valid.csv,xlmrlarge,emotion,codemixing,jw,0.8,0.765909090909091,0.5295454545454544,0.23636363636363636,0.863994582866629,4.374578333333333
240,xlmrlarge-emotion-codemixing-ms-adv-0.2-valid.csv,xlmrlarge,emotion,codemixing,ms,0.2,0.765909090909091,0.6446969696969697,0.1212121212121212,0.9385683237828992,1.1539189393939393
241,xlmrlarge-emotion-codemixing-ms-adv-0.4-valid.csv,xlmrlarge,emotion,codemixing,ms,0.4,0.765909090909091,0.6371212121212121,0.12878787878787873,0.9218812894640548,2.036948636363636
242,xlmrlarge-emotion-codemixing-ms-adv-0.6-valid.csv,xlmrlarge,emotion,codemixing,ms,0.6,0.765909090909091,0.6204545454545455,0.1454545454545454,0.9061786909446573,3.016493863636363
243,xlmrlarge-emotion-codemixing-ms-adv-0.8-valid.csv,xlmrlarge,emotion,codemixing,ms,0.8,0.765909090909091,0.6053030303030303,0.16060606060606056,0.89422330540238,4.205077348484848
244,xlmrlarge-emotion-codemixing-su-adv-0.2-valid.csv,xlmrlarge,emotion,codemixing,su,0.2,0.765909090909091,0.6045454545454545,0.16136363636363632,0.9341748358851129,1.3678877272727272
245,xlmrlarge-emotion-codemixing-su-adv-0.4-valid.csv,xlmrlarge,emotion,codemixing,su,0.4,0.765909090909091,0.5636363636363636,0.2022727272727272,0.9117089136080309,2.370133636363636
246,xlmrlarge-emotion-codemixing-su-adv-0.6-valid.csv,xlmrlarge,emotion,codemixing,su,0.6,0.765909090909091,0.5530303030303031,0.2128787878787879,0.8882389002902942,3.330539621212121
247,xlmrlarge-emotion-codemixing-su-adv-0.8-valid.csv,xlmrlarge,emotion,codemixing,su,0.8,0.765909090909091,0.5431818181818183,0.22272727272727266,0.8669597220240216,4.216217803030303
248,xlmrlarge-emotion-sr-adv-0.2-valid.csv,xlmrlarge,emotion,sr,id,0.2,0.765909090909091,0.6386363636363637,0.1272727272727273,0.9446930005694881,0.19889378787878786
249,xlmrlarge-emotion-sr-adv-0.4-valid.csv,xlmrlarge,emotion,sr,id,0.4,0.765909090909091,0.5984848484848485,0.16742424242424245,0.935852503460465,0.16225848484848485
250,xlmrlarge-emotion-sr-adv-0.6-valid.csv,xlmrlarge,emotion,sr,id,0.6,0.765909090909091,0.5856060606060606,0.18030303030303027,0.9265016376069098,0.32256583333333333
251,xlmrlarge-emotion-sr-adv-0.8-valid.csv,xlmrlarge,emotion,sr,id,0.8,0.765909090909091,0.5871212121212122,0.17878787878787872,0.9179206124083562,0.3832500757575757
252,xlmrlarge-sentiment-codemixing-en-adv-0.2-valid.csv,xlmrlarge,sentiment,codemixing,en,0.2,0.9423280423280422,0.9211640211640212,0.021164021164021034,0.9251300064383675,1.4059579629629628
253,xlmrlarge-sentiment-codemixing-en-adv-0.4-valid.csv,xlmrlarge,sentiment,codemixing,en,0.4,0.9423280423280422,0.9132275132275133,0.0291005291005289,0.857725752255431,2.178901058201058
254,xlmrlarge-sentiment-codemixing-en-adv-0.6-valid.csv,xlmrlarge,sentiment,codemixing,en,0.6,0.9423280423280422,0.908994708994709,0.033333333333333194,0.7896531380397618,3.4528279629629623
255,xlmrlarge-sentiment-codemixing-en-adv-0.8-valid.csv,xlmrlarge,sentiment,codemixing,en,0.8,0.9423280423280422,0.9058201058201059,0.03650793650793633,0.7285240943509118,3.7561934656084652
256,xlmrlarge-sentiment-codemixing-fr-adv-0.2-valid.csv,xlmrlarge,sentiment,codemixing,fr,0.2,0.9423280423280422,0.8973544973544975,0.04497354497354487,0.9299501857291612,1.4601030952380951
257,xlmrlarge-sentiment-codemixing-fr-adv-0.4-valid.csv,xlmrlarge,sentiment,codemixing,fr,0.4,0.9423280423280422,0.8875661375661376,0.05476190476190467,0.8661852298688794,2.3518533862433864
258,xlmrlarge-sentiment-codemixing-fr-adv-0.6-valid.csv,xlmrlarge,sentiment,codemixing,fr,0.6,0.9423280423280422,0.8724867724867725,0.06984126984126975,0.8026643053071681,3.3490450000000003
259,xlmrlarge-sentiment-codemixing-fr-adv-0.8-valid.csv,xlmrlarge,sentiment,codemixing,fr,0.8,0.9423280423280422,0.8608465608465609,0.08148148148148134,0.743677951220088,4.114093280423281
260,xlmrlarge-sentiment-codemixing-it-adv-0.2-valid.csv,xlmrlarge,sentiment,codemixing,it,0.2,0.9423280423280422,0.9031746031746032,0.03915343915343903,0.9444690454968069,1.6178054497354495
261,xlmrlarge-sentiment-codemixing-it-adv-0.4-valid.csv,xlmrlarge,sentiment,codemixing,it,0.4,0.9423280423280422,0.8910052910052911,0.051322751322751194,0.8974694600890553,2.387974444444444
262,xlmrlarge-sentiment-codemixing-it-adv-0.6-valid.csv,xlmrlarge,sentiment,codemixing,it,0.6,0.9423280423280422,0.8767195767195767,0.0656084656084655,0.8527054176365256,3.49217246031746
263,xlmrlarge-sentiment-codemixing-it-adv-0.8-valid.csv,xlmrlarge,sentiment,codemixing,it,0.8,0.9423280423280422,0.8701058201058202,0.0722222222222221,0.811293823725332,4.200528465608466
264,xlmrlarge-sentiment-codemixing-jw-adv-0.2-valid.csv,xlmrlarge,sentiment,codemixing,jw,0.2,0.9423280423280422,0.9037037037037038,0.0386243386243385,0.9573209154700475,2.284597328042328
265,xlmrlarge-sentiment-codemixing-jw-adv-0.4-valid.csv,xlmrlarge,sentiment,codemixing,jw,0.4,0.9423280423280422,0.8952380952380953,0.04708994708994697,0.9249083714037346,3.4344082804232805
266,xlmrlarge-sentiment-codemixing-jw-adv-0.6-valid.csv,xlmrlarge,sentiment,codemixing,jw,0.6,0.9423280423280422,0.887830687830688,0.05449735449735436,0.8963709032882458,4.581370423280423
267,xlmrlarge-sentiment-codemixing-jw-adv-0.8-valid.csv,xlmrlarge,sentiment,codemixing,jw,0.8,0.9423280423280422,0.882010582010582,0.06031746031746021,0.8720525943886036,5.368455873015872
268,xlmrlarge-sentiment-codemixing-ms-adv-0.2-valid.csv,xlmrlarge,sentiment,codemixing,ms,0.2,0.9423280423280422,0.9224867724867725,0.019841269841269698,0.9701514206235372,1.9508222222222218
269,xlmrlarge-sentiment-codemixing-ms-adv-0.4-valid.csv,xlmrlarge,sentiment,codemixing,ms,0.4,0.9423280423280422,0.9169312169312169,0.025396825396825296,0.9489334360790002,2.847245502645503
270,xlmrlarge-sentiment-codemixing-ms-adv-0.6-valid.csv,xlmrlarge,sentiment,codemixing,ms,0.6,0.9423280423280422,0.9142857142857143,0.028042328042327966,0.9307157818602505,3.9440516137566135
271,xlmrlarge-sentiment-codemixing-ms-adv-0.8-valid.csv,xlmrlarge,sentiment,codemixing,ms,0.8,0.9423280423280422,0.9108465608465609,0.03148148148148133,0.914550261183706,5.104638994708995
272,xlmrlarge-sentiment-codemixing-su-adv-0.2-valid.csv,xlmrlarge,sentiment,codemixing,su,0.2,0.9423280423280422,0.9079365079365079,0.03439153439153423,0.9641506205712047,2.2584384126984127
273,xlmrlarge-sentiment-codemixing-su-adv-0.4-valid.csv,xlmrlarge,sentiment,codemixing,su,0.4,0.9423280423280422,0.8944444444444445,0.047883597883597806,0.9364135150240842,3.2828187830687834
274,xlmrlarge-sentiment-codemixing-su-adv-0.6-valid.csv,xlmrlarge,sentiment,codemixing,su,0.6,0.9423280423280422,0.883068783068783,0.05925925925925916,0.9096315659070141,10.300438227513228
275,xlmrlarge-sentiment-codemixing-su-adv-0.8-valid.csv,xlmrlarge,sentiment,codemixing,su,0.8,0.9423280423280422,0.8764550264550265,0.06587301587301576,0.8841368220707096,5.830474338624339
276,xlmrlarge-sentiment-sr-adv-0.2-valid.csv,xlmrlarge,sentiment,sr,id,0.2,0.9423280423280422,0.9063492063492063,0.03597883597883583,0.9776552205087331,0.412007380952381
277,xlmrlarge-sentiment-sr-adv-0.4-valid.csv,xlmrlarge,sentiment,sr,id,0.4,0.9423280423280422,0.8952380952380953,0.047089947089946994,0.961960701360589,0.5038865343915343
278,xlmrlarge-sentiment-sr-adv-0.6-valid.csv,xlmrlarge,sentiment,sr,id,0.6,0.9423280423280422,0.8878306878306877,0.0544973544973544,0.9448972092813285,0.4119648412698413
279,xlmrlarge-sentiment-sr-adv-0.8-valid.csv,xlmrlarge,sentiment,sr,id,0.8,0.9423280423280422,0.8664021164021164,0.07592592592592583,0.9284861012583687,0.46137923280423276
